road_id,osm_way_id,edge_id,start_node_id,end_node_id,node_degree,length_m,event_date,event_name,rain_3h,rain_24h,elevation,slope,hand,dist_to_drain_m,flow_accumulation,catchment_km2,twi,drainage_density,dist_to_water_body_m,nearest_water_body_name,nearest_water_body_type,built_up,flood_history,target,data_limited,road_name,highway_type,lat,lon,geometry
road-102454750,102454750,edge-102454750-1183216640-1183216752,node-1183216640,node-1183216752,2,42.12,2023-12-04,Cyclone Michaung,141.45,298.76,19.44,0.254,6.44,702.9,1.0,0.7522,11.74,0.0,897.7,Unnamed Lake (wb-way-1318749868),lake,9,0,0,0,Chennai Bypass,trunk,13.13215975,80.17133745000001,POINT (80.171337 13.132160)
road-102454751,102454751,edge-102454751-735231866-1183216651,node-735231866,node-1183216651,2,2938.39,2023-12-04,Cyclone Michaung,141.45,298.76,17.96,0.2674,0.76,518.9,1.0,0.7522,12.37,0.0,632.0,Township Colony Pond,pond,18,3,1,0,Chennai Bypass Expressway,trunk,13.103765515789474,80.16260584210526,POINT (80.162606 13.103766)
road-102457948,102457948,edge-102457948-303511274-308198144,node-303511274,node-308198144,2,836.53,2023-12-04,Cyclone Michaung,171.23,361.66,11.39,0.1468,-1.01,271.7,22.0,16.5479,16.76,245.0794,560.7,Karaneeswarar Temple Tank,reservoir,6,0,0,0,Anna Salai (Mount Road),primary,13.020780910714285,80.22566623571429,POINT (80.225666 13.020781)
road-102457949,102457949,edge-102457949-1183259304-1183259312,node-1183259304,node-1183259312,2,19.31,2023-12-04,Cyclone Michaung,148.9,314.5,13.16,0.1216,1.96,19.3,24.0,18.0522,16.85,1576.7023,427.2,Unnamed Reservoir (wb-way-675826935),reservoir,25,0,0,0,G N Chetty Road,secondary,13.04914805,80.24690525,POINT (80.246905 13.049148)
road-102457951,102457951,edge-102457951-1183259281-1183259283,node-1183259281,node-1183259283,2,42.6,2023-12-04,Cyclone Michaung,148.9,314.5,11.67,0.1342,-0.73,11.7,22.0,16.5479,16.76,2133.2068,490.5,Unnamed Pond (wb-way-127574716),pond,14,0,0,0,Mambalam Canal Bridge,primary,13.02480815,80.22940795,POINT (80.229408 13.024808)
road-102457953,102457953,edge-102457953-1109073811-247974345,node-1109073811,node-247974345,6,499.78,2023-12-04,Cyclone Michaung,148.9,314.5,12.04,0.194,2.04,184.5,26.0,19.5566,16.93,0.0,756.0,Unnamed Pond (wb-way-208578468),pond,10,0,0,0,St. Mary's Road,secondary,13.029069190476191,80.25906407142857,POINT (80.259064 13.029069)
road-102457954,102457954,edge-102457954-30037875-30051698,node-30037875,node-30051698,2,1444.34,2023-12-04,Cyclone Michaung,148.9,314.5,12.28,0.1342,1.08,68.0,24.0,18.0522,16.85,2586.5823,1035.5,Balasubramani Temple Tank,pond,13,0,0,0,Anna Salai (Mount Road),primary,13.032451042105263,80.2419044236842,POINT (80.241904 13.032451)
road-102457956,102457956,edge-102457956-1183259303-1109073811,node-1183259303,node-1109073811,4,20.67,2023-12-04,Cyclone Michaung,148.9,314.5,11.88,0.194,1.88,69.8,26.0,19.5566,16.93,0.0,582.3,Unnamed Pond (wb-way-208578468),pond,8,0,0,0,St Mary's Road,secondary,13.0292075,80.26100385000001,POINT (80.261004 13.029208)
road-102457958,102457958,edge-102457958-1183259307-1183259301,node-1183259307,node-1183259301,2,41.92,2023-12-04,Cyclone Michaung,148.9,314.5,11.69,0.1342,-0.71,29.7,22.0,16.5479,16.76,2133.2068,508.7,Unnamed Pond (wb-way-127574716),pond,15,0,0,0,Mambalam Canal Bridge,primary,13.0249625,80.2292715,POINT (80.229271 13.024963)
road-102457960,102457960,edge-102457960-2239156001-247074862,node-2239156001,node-247074862,2,219.73,2023-12-04,Cyclone Michaung,148.9,314.5,12.34,0.1342,-0.06,228.8,22.0,16.5479,16.76,2155.4526,561.0,Unnamed Pond (wb-way-127574716),pond,18,0,0,0,CIT Nagar 1st Main Road,secondary,13.0281405,80.2310459875,POINT (80.231046 13.028140)
road-102457962,102457962,edge-102457962-247681418-1183259304,node-247681418,node-1183259304,2,184.53,2023-12-04,Cyclone Michaung,148.9,314.5,13.16,0.1216,1.96,52.8,24.0,18.0522,16.85,1576.7023,427.4,Unnamed Reservoir (wb-way-675826935),reservoir,16,0,0,0,Gopathi Narayanaswami Road,secondary,13.048592366666668,80.24621225,POINT (80.246212 13.048592)
road-102459243,102459243,edge-102459243-276739503-276739500,node-276739503,node-276739500,4,239.26,2023-12-04,Cyclone Michaung,141.45,298.76,18.57,0.2674,-0.43,922.4,1.0,0.7522,11.59,0.0,1025.8,Ambattur Lake,lake,19,1,1,0,Chennai - Tiruttani - Renigunta Road,primary,13.120644469999998,80.1492006,POINT (80.149201 13.120644)
road-102459267,102459267,edge-102459267-276739206-1183275947,node-276739206,node-1183275947,4,95.6,2023-12-04,Cyclone Michaung,141.45,298.76,18.71,0.2674,-0.29,471.8,1.0,0.7522,11.64,0.0,795.0,Ambattur Lake,lake,6,0,1,0,Chennai - Tiruttani - Renigunta Road,primary,13.1144611,80.1481202,POINT (80.148120 13.114461)
road-102460471,102460471,edge-102460471-1183292797-276612185,node-1183292797,node-276612185,4,48.47,2023-12-04,Cyclone Michaung,141.45,298.76,17.3,0.0443,-0.5,788.6,14.0,10.5305,16.31,0.0,922.3,Unnamed Reservoir (wb-way-102459272),reservoir,9,0,0,0,Unnamed Road,secondary,13.080483399999999,80.1613535,POINT (80.161354 13.080483)
road-102469908,102469908,edge-102469908-978534822-1183401906,node-978534822,node-1183401906,4,311.81,2023-12-04,Cyclone Michaung,148.9,314.5,14.03,0.2022,4.03,26.3,6.0,4.5131,14.57,2067.3048,100.5,Adambakkam Lake,lake,14,0,0,0,Inner Ring Road (Southern Sector),primary,12.985602328571428,80.19608454285715,POINT (80.196085 12.985602)
road-102469911,102469911,edge-102469911-319489548-1183401926,node-319489548,node-1183401926,2,25.68,2023-12-04,Cyclone Michaung,171.23,361.66,5.17,0.2731,0.17,14.9,10.0,7.5218,15.98,2326.3629,35.2,Unnamed Pond (wb-way-132195429),pond,36,0,0,0,West Avenue Road,primary,12.987892500000001,80.25196915000001,POINT (80.251969 12.987893)
road-102469913,102469913,edge-102469913-1183401857-1183401887,node-1183401857,node-1183401887,2,26.93,2023-12-04,Cyclone Michaung,171.23,361.66,9.88,0.2144,-0.72,45.8,24.0,18.0522,16.85,9.7458,284.8,Unnamed Pond (wb-way-211900069),pond,23,0,0,0,Sardar Patel Road,primary,13.00676735,80.24795245,POINT (80.247952 13.006767)
road-102469918,102469918,edge-102469918-3350192362-13048084984,node-3350192362,node-13048084984,2,113.53,2023-12-04,Cyclone Michaung,171.23,361.66,3.76,0.2731,-2.24,58.5,4.0,3.0087,14.92,2326.3629,683.2,Unnamed Pond (wb-way-132195429),pond,29,0,0,0,Kalki Krishnamurty Road,secondary,12.981493030769231,80.25287833846154,POINT (80.252878 12.981493)
road-102469922,102469922,edge-102469922-1183401906-1183401831,node-1183401906,node-1183401831,4,99.78,2023-12-04,Cyclone Michaung,148.9,314.5,13.88,0.192,3.88,59.7,6.0,4.5131,14.57,3532.9952,319.4,Adambakkam Lake,lake,17,0,0,0,Inner Ring Road (Southern Sector),primary,12.983439279999999,80.1963438,POINT (80.196344 12.983439)
road-102469924,102469924,edge-102469924-1183401849-310535896,node-1183401849,node-310535896,2,29.85,2023-12-04,Cyclone Michaung,171.23,361.66,5.18,0.2731,0.18,8.4,10.0,7.5218,15.98,2326.3629,49.5,Unnamed Pond (wb-way-132195429),pond,37,0,0,0,West Avenue Road,primary,12.98801725,80.251937,POINT (80.251937 12.988017)
road-102469927,102469927,edge-102469927-1183401915-1183401843,node-1183401915,node-1183401843,2,24.28,2023-12-04,Cyclone Michaung,171.23,361.66,9.88,0.2144,-1.32,48.6,24.0,18.0522,16.85,9.7458,296.8,Unnamed Pond (wb-way-211900069),pond,23,0,0,0,Sardar Patel Road,primary,13.00665975,80.24793375,POINT (80.247934 13.006660)
road-102469928,102469928,edge-102469928-12686956011-310102882,node-12686956011,node-310102882,4,19.95,2023-12-04,Cyclone Michaung,171.23,361.66,5.12,0.2731,0.12,32.2,10.0,7.5218,15.98,2326.3629,58.3,Unnamed Pond (wb-way-132195429),pond,36,0,0,0,West Avenue Road,primary,12.987827366666666,80.25155903333332,POINT (80.251559 12.987827)
road-102469929,102469929,edge-102469929-1183401887-249497703,node-1183401887,node-249497703,3,1177.83,2023-12-04,Cyclone Michaung,171.23,361.66,11.29,0.2731,0.69,658.3,25.0,18.8044,16.89,0.0,712.4,Unnamed Pond (wb-way-211900069),pond,12,0,0,0,Sardar Patel Road,primary,13.006780986206897,80.25407673448277,POINT (80.254077 13.006781)
road-102469933,102469933,edge-102469933-11495764264-257439198,node-11495764264,node-257439198,4,82.06,2023-12-04,Cyclone Michaung,171.23,361.66,4.61,0.2731,-1.39,110.7,10.0,7.5218,15.98,2326.3629,631.9,Unnamed Pond (wb-way-132195429),pond,30,0,0,0,Kalki Krishnamurty Road,secondary,12.98241222,80.2544561,POINT (80.254456 12.982412)
road-102469935,102469935,edge-102469935-1183401843-6816790401,node-1183401843,node-6816790401,3,17.31,2023-12-04,Cyclone Michaung,171.23,361.66,9.36,0.2144,-1.84,55.2,24.0,18.0522,16.85,9.7458,298.4,Unnamed Pond (wb-way-211900069),pond,23,0,0,0,Sardar Patel Road,primary,13.00665955,80.2477418,POINT (80.247742 13.006660)
road-102469936,102469936,edge-102469936-744509864-9902246594,node-744509864,node-9902246594,4,114.21,2023-12-04,Cyclone Michaung,148.9,314.5,13.88,0.192,3.88,42.9,6.0,4.5131,14.57,3532.9952,334.0,Adambakkam Lake,lake,17,0,0,0,Inner Ring Road (Southern Sector),primary,12.98332704,80.19619086,POINT (80.196191 12.983327)
road-102470559,102470559,edge-102470559-1183407410-273459871,node-1183407410,node-273459871,2,102.13,2023-12-04,Cyclone Michaung,148.9,314.5,2.49,0.2643,-2.51,28.4,1.0,0.7522,12.14,2277.7331,387.8,Nehru Nagar Pond,pond,2,1,0,0,Rajiv Gandhi Salai,primary,12.92393145,80.23056015,POINT (80.230560 12.923931)
road-102470560,102470560,edge-102470560-273459871-12278583432,node-273459871,node-12278583432,2,2317.37,2023-12-04,Cyclone Michaung,148.9,314.5,2.93,0.2643,1.93,720.8,1.0,0.7522,11.45,0.0,253.5,Unnamed Pond (wb-way-369629984),pond,4,0,0,0,Rajiv Gandhi Salai,primary,12.935107113333334,80.23366234888888,POINT (80.233662 12.935107)
road-102472717,102472717,edge-102472717-1183430825-1183430748,node-1183430825,node-1183430748,3,62.73,2023-12-04,Cyclone Michaung,171.23,361.66,3.88,0.2731,-2.12,119.1,4.0,3.0087,14.92,0.0,764.4,Unnamed Wetland (wb-way-1187887584),wetland,25,0,0,0,Taramani Link Road,primary_link,12.980223760000001,80.25246574,POINT (80.252466 12.980224)
road-102479291,102479291,edge-102479291-14038581991-310729957,node-14038581991,node-310729957,2,649.58,2023-12-04,Cyclone Michaung,148.9,314.5,10.66,0.3513,1.26,245.0,27.0,20.3088,16.97,0.0,502.9,Unnamed Pond (wb-way-208578469),pond,16,0,0,0,Dr Radhakrishnan Salai,primary,13.044046788235294,80.27092485294118,POINT (80.270925 13.044047)
road-102479295,102479295,edge-102479295-1183471386-243066058,node-1183471386,node-243066058,4,86.87,2023-12-04,Cyclone Michaung,148.9,314.5,5.6,0.3513,-3.2,61.9,28.0,21.0609,17.0,0.0,387.8,Parthasarathy Temple Pond,pond,7,0,0,0,Besant Road,secondary,13.050680071428571,80.27942661428571,POINT (80.279427 13.050680)
road-102479303,102479303,edge-102479303-1183471394-1183471374,node-1183471394,node-1183471374,2,62.09,2023-12-04,Cyclone Michaung,148.9,314.5,14.09,0.1286,1.09,5.1,21.0,15.7957,16.72,0.0,857.3,Tower park pond,pond,12,0,0,0,Anna Nagar Bridge,secondary,13.0806887,80.2178306,POINT (80.217831 13.080689)
road-102479307,102479307,edge-102479307-1183471378-3734321384,node-1183471378,node-3734321384,2,345.63,2023-12-04,Cyclone Michaung,148.9,314.5,7.02,0.3513,-1.78,239.0,28.0,21.0609,17.0,0.0,654.0,Virupatcheshwarer Temple Tank,pond,11,0,0,0,Dr Radhakrishnan Salai,primary,13.04337452857143,80.2783964857143,POINT (80.278396 13.043375)
road-102479310,102479310,edge-102479310-1183471397-1183471381,node-1183471397,node-1183471381,4,29.05,2023-12-04,Cyclone Michaung,148.9,314.5,12.18,0.3513,2.78,13.6,27.0,20.3088,16.97,7653.1948,328.3,Kapaleeshwara Koil Kulam,pond,17,0,0,0,Kutchery Road,secondary,13.03638925,80.2687004,POINT (80.268700 13.036389)
road-102479321,102479321,edge-102479321-1183471380-1183471407,node-1183471380,node-1183471407,2,62.07,2023-12-04,Cyclone Michaung,148.9,314.5,14.1,0.1286,1.1,10.6,21.0,15.7957,16.72,0.0,853.5,Tower park pond,pond,12,0,0,0,Anna Nagar Bridge,secondary,13.0806918,80.21775715,POINT (80.217757 13.080692)
road-102479323,102479323,edge-102479323-1183471375-1183471390,node-1183471375,node-1183471390,2,29.45,2023-12-04,Cyclone Michaung,148.9,314.5,7.65,0.3513,-1.15,18.3,28.0,21.0609,17.0,0.0,528.4,Virupatcheshwarer Temple Tank,pond,15,0,0,0,Dr Radhakrishnan Salai,primary,13.04328755,80.2762776,POINT (80.276278 13.043288)
road-102479329,102479329,edge-102479329-1183471421-1183471386,node-1183471421,node-1183471386,4,33.42,2023-12-04,Cyclone Michaung,148.9,314.5,5.88,0.3513,-2.92,21.2,28.0,21.0609,17.0,0.0,347.9,Parthasarathy Temple Pond,pond,7,0,0,0,Besant Road,secondary,13.05087715,80.27895065,POINT (80.278951 13.050877)
road-102479332,102479332,edge-102479332-1183471374-6274949824,node-1183471374,node-6274949824,3,537.49,2023-12-04,Cyclone Michaung,148.9,314.5,14.28,0.1286,0.68,250.9,21.0,15.7957,16.72,0.0,1172.0,Tower park pond,pond,29,0,0,0,Anna Arch Road,secondary,13.077668207142858,80.21796167142858,POINT (80.217962 13.077668)
road-102479334,102479334,edge-102479334-1183471407-6819739373,node-1183471407,node-6819739373,2,134.36,2023-12-04,Cyclone Michaung,148.9,314.5,14.03,0.1286,1.03,78.7,21.0,15.7957,16.72,0.0,782.6,Tower park pond,pond,14,0,0,0,Anna Arch Road,secondary,13.081429057142858,80.21779102857143,POINT (80.217791 13.081429)
road-102479336,102479336,edge-102479336-1183471381-243061460,node-1183471381,node-243061460,4,341.24,2023-12-04,Cyclone Michaung,148.9,314.5,12.45,0.3513,3.05,175.1,27.0,20.3088,16.97,7653.1948,278.6,Kapaleeshwara Koil Kulam,pond,14,0,0,0,Kutchery Road,secondary,13.03555659090909,80.27005147272727,POINT (80.270051 13.035557)
road-102479339,102479339,edge-102479339-1183471359-1183471378,node-1183471359,node-1183471378,2,33.43,2023-12-04,Cyclone Michaung,148.9,314.5,7.64,0.3513,-1.16,25.9,28.0,21.0609,17.0,0.0,536.0,Virupatcheshwarer Temple Tank,pond,15,0,0,0,Dr Radhakrishnan Salai,primary,13.043364650000001,80.2762645,POINT (80.276264 13.043365)
road-102479341,102479341,edge-102479341-1183471420-1183471409,node-1183471420,node-1183471409,2,24.03,2023-12-04,Cyclone Michaung,148.9,314.5,12.1,0.3513,2.7,11.6,27.0,20.3088,16.97,7653.1948,284.9,Kapaleeshwara Koil Kulam,pond,18,0,0,0,RK Mutt Road,secondary,13.0358734,80.26786655000001,POINT (80.267867 13.035873)
road-102479343,102479343,edge-102479343-1183471376-1183471365,node-1183471376,node-1183471365,2,32.71,2023-12-04,Cyclone Michaung,148.9,314.5,12.09,0.3513,2.69,19.8,27.0,20.3088,16.97,7653.1948,280.6,Kapaleeshwara Koil Kulam,pond,18,0,0,0,RK Mutt Road,secondary,13.0358074,80.26779335,POINT (80.267793 13.035807)
road-102484441,102484441,edge-102484441-276611952-6598228336,node-276611952,node-6598228336,5,907.55,2023-12-04,Cyclone Michaung,141.45,298.76,15.74,0.1286,-0.26,370.1,16.0,12.0348,16.45,1841.87,1021.3,JJ Nagar Lake,lake,2,0,0,0,Thiruvalluvar Saalai,secondary,13.076856104651164,80.18113416744185,POINT (80.181134 13.076856)
road-102484457,102484457,edge-102484457-277393495-277393496,node-277393495,node-277393496,2,108.63,2023-12-04,Cyclone Michaung,141.45,298.76,15.03,0.1286,-0.97,46.8,16.0,12.0348,16.45,0.0,1347.5,JJ Nagar Lake,lake,9,0,0,0,Thiruvalluvar Saalai,secondary,13.07202015,80.18209265,POINT (80.182093 13.072020)
road-102543062,102543062,edge-102543062-1184222573-9992430723,node-1184222573,node-9992430723,2,522.44,2023-12-04,Cyclone Michaung,148.9,314.5,7.79,0.7382,-1.01,896.2,1.0,0.7522,12.2,0.0,459.6,Unnamed Pond (wb-way-1391093783),pond,14,1,1,0,Parthasarathy Bridge,secondary,13.109479932258065,80.27999692903225,POINT (80.279997 13.109480)
road-102545494,102545494,edge-102545494-277588271-277588253,node-277588271,node-277588253,6,452.27,2023-12-04,Cyclone Michaung,148.9,314.5,6.89,0.2336,-1.11,242.8,1.0,0.7522,12.43,3252.4987,593.3,Unnamed Pond (wb-way-1202024801),pond,8,1,0,0,Manali Road,secondary,13.1245968,80.27576945333334,POINT (80.275769 13.124597)
road-102545498,102545498,edge-102545498-277588270-277588271,node-277588270,node-277588271,4,26.69,2023-12-04,Cyclone Michaung,148.9,314.5,6.78,0.2336,-1.22,11.2,1.0,0.7522,12.43,3722.6054,538.3,Unnamed Pond (wb-way-1202024801),pond,5,1,0,0,Manali Road,secondary,13.125184749999999,80.27346754999999,POINT (80.273468 13.125185)
road-102547854,102547854,edge-102547854-1184293306-1184293309,node-1184293306,node-1184293309,2,18.26,2023-12-04,Cyclone Michaung,148.9,314.5,15.52,0.2538,8.52,399.3,36.0,27.0783,17.26,814.1364,201.6,Keelkatalai Lake,lake,10,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.9499575,80.1800364,POINT (80.180036 12.949958)
road-102547856,102547856,edge-102547856-273466251-1425128532,node-273466251,node-1425128532,2,575.55,2023-12-04,Cyclone Michaung,148.9,314.5,6.24,0.2596,3.24,134.6,1.0,0.7522,13.67,161.1309,157.9,Unnamed Basin (wb-way-442879147),basin,7,0,1,0,Kalaingar Karunanidhi Salai,primary,12.900048661538461,80.23490296153847,POINT (80.234903 12.900049)
road-102547857,102547857,edge-102547857-1184293162-1184293202,node-1184293162,node-1184293202,2,27.51,2023-12-04,Cyclone Michaung,148.9,314.5,14.45,0.1138,0.85,10.5,20.0,15.0435,16.67,669.7724,925.4,Unnamed Wetland (wb-way-102667270),wetland,9,0,0,0,Jawaharlal Nehru Road (100 Feet Road),primary,13.0612013,80.2117538,POINT (80.211754 13.061201)
road-102547858,102547858,edge-102547858-1184293073-13909217175,node-1184293073,node-13909217175,2,665.16,2023-12-04,Cyclone Michaung,141.45,298.76,16.17,0.1286,1.37,321.5,18.0,13.5392,16.56,0.0,1337.3,Thiruvalleswar Temple Pond,pond,15,0,0,0,Thirumangalam – Mogappair Road,primary,13.087389755555556,80.1951764,POINT (80.195176 13.087390)
road-102547859,102547859,edge-102547859-1184293204-273466251,node-1184293204,node-273466251,2,147.29,2023-12-04,Cyclone Michaung,148.9,314.5,5.81,0.2596,2.81,41.9,1.0,0.7522,13.67,161.1309,369.3,Unnamed Wetland (wb-way-138294773),wetland,4,0,0,0,Kalaingar Karunanidhi Salai,primary,12.89930205,80.2382543,POINT (80.238254 12.899302)
road-102547860,102547860,edge-102547860-1184293409-1184293073,node-1184293409,node-1184293073,2,18.85,2023-12-04,Cyclone Michaung,141.45,298.76,16.22,0.1286,1.42,18.4,18.0,13.5392,16.56,1762.402,1138.4,Thiruvalleswar Temple Pond,pond,4,0,0,0,Thirumangalam – Mogappair Road,primary,13.087522100000001,80.1921349,POINT (80.192135 13.087522)
road-102547868,102547868,edge-102547868-1184293070-8049513013,node-1184293070,node-8049513013,2,328.42,2023-12-04,Cyclone Michaung,148.9,314.5,15.82,0.2538,8.82,412.0,5.0,3.7609,14.04,756.253,68.7,Keelkatalai Lake,lake,10,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.950184933333333,80.17883043333333,POINT (80.178830 12.950185)
road-102547870,102547870,edge-102547870-2000953008-1450858787,node-2000953008,node-1450858787,2,267.76,2023-12-04,Cyclone Michaung,148.9,314.5,6.47,0.2596,3.47,317.0,1.0,0.7522,12.14,161.1309,347.8,Unnamed Basin (wb-way-442879147),basin,15,2,1,0,Kalaingar Karunanidhi Salai,primary,12.900818866666667,80.2314063,POINT (80.231406 12.900819)
road-102547872,102547872,edge-102547872-1184293288-11959664542,node-1184293288,node-11959664542,2,1191.33,2023-12-04,Cyclone Michaung,148.9,314.5,14.2,0.1138,0.6,485.0,20.0,15.0435,16.67,0.0,647.0,Unnamed Wetland (wb-way-102667270),wetland,4,0,0,0,Jawaharlal Nehru Road (100 Feet Road),primary,13.06529208076923,80.2100609076923,POINT (80.210061 13.065292)
road-102547875,102547875,edge-102547875-1184293294-5793660752,node-1184293294,node-5793660752,4,917.56,2023-12-04,Cyclone Michaung,148.9,314.5,5.51,0.2596,2.51,429.6,1.0,0.7522,12.84,0.0,377.9,Unnamed Wetland (wb-way-138294773),wetland,3,0,0,0,Kalaingar Karunanidhi Salai,primary,12.898637607692308,80.24283174615385,POINT (80.242832 12.898638)
road-102547878,102547878,edge-102547878-1184293136-276608307,node-1184293136,node-276608307,2,1600.54,2023-12-04,Cyclone Michaung,141.45,298.76,15.76,0.1286,0.36,734.2,17.0,12.787,16.51,0.0,927.5,Mangal Eri,lake,4,0,0,0,Thirumangalam – Mogappair Road,primary,13.087868499999999,80.184935425,POINT (80.184935 13.087868)
road-102547879,102547879,edge-102547879-1184293118-1184293070,node-1184293118,node-1184293070,2,20.06,2023-12-04,Cyclone Michaung,148.9,314.5,15.52,0.2538,8.52,393.2,36.0,27.0783,17.26,814.1364,202.8,Keelkatalai Lake,lake,10,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.949900849999999,80.1800383,POINT (80.180038 12.949901)
road-102547881,102547881,edge-102547881-1184293236-1184293288,node-1184293236,node-1184293288,2,29.42,2023-12-04,Cyclone Michaung,148.9,314.5,14.45,0.1138,0.85,3.2,20.0,15.0435,16.67,669.7724,905.2,Unnamed Wetland (wb-way-102667270),wetland,9,0,0,0,Jawaharlal Nehru Road (100 Feet Road),primary,13.061190400000001,80.2115392,POINT (80.211539 13.061190)
road-102547886,102547886,edge-102547886-1184293202-10594234678,node-1184293202,node-10594234678,2,251.87,2023-12-04,Cyclone Michaung,148.9,314.5,14.47,0.1138,0.87,114.9,20.0,15.0435,16.67,669.7724,828.5,Vadapalani Murugan Temple Pond,reservoir,10,0,0,0,Jawaharlal Nehru Road (100 Feet Road),primary,13.060005257142858,80.21170289999999,POINT (80.211703 13.060005)
