edge_id,osm_way_id,start_node_id,end_node_id,name,highway,length_m,lanes,oneway,node_count,start_lat,start_lon,end_lat,end_lon
edge-1313203554-12155112528-298387415,1313203554,node-12155112528,node-298387415,Kodambakkam Railway Flyover,primary,2.89,,no,2,13.0538587,80.2340135,13.0538558,80.23404
edge-1313205070-2197415803-12155150204,1313205070,node-2197415803,node-12155150204,Mahalingapuram Flyover,secondary,13.01,,no,2,13.0518649,80.2340557,13.0519784,80.2340847
edge-1313205071-1975496413-2197415908,1313205071,node-1975496413,node-2197415908,Mahalingapuram Flyover,secondary,21.05,,no,2,13.0555881,80.2347533,13.0557772,80.2347628
edge-1313206839-308209403-250365152,1313206839,node-308209403,node-250365152,Gopathi Narayanaswami Flyover,secondary,9.97,,yes,2,13.0461987,80.2422015,13.0462446,80.2422806
edge-1313206840-308209330-1701464407,1313206840,node-308209330,node-1701464407,Gopathi Narayanaswami Road,secondary,241.6,,yes,6,13.0450146,80.2403338,13.043947,80.2383913
edge-1313206841-1701464407-2068622278,1313206841,node-1701464407,node-2068622278,Gopathi Narayanaswami Road,secondary,4.84,,no,2,13.043947,80.2383913,13.0439749,80.238357
edge-1313206842-1701464406-308209325,1313206842,node-1701464406,node-308209325,Unnamed Road,secondary_link,4.85,,no,2,13.0440559,80.2383224,13.0440995,80.2383232
edge-1313206843-1701428463-1701464413,1313206843,node-1701428463,node-1701464413,Gopathi Narayanaswami Flyover,secondary,7.31,,yes,2,13.0461746,80.2423009,13.0461415,80.2422426
edge-1313215842-1701428539-1701464441,1313215842,node-1701428539,node-1701464441,Anna Flyover,secondary,14.08,,yes,2,13.0506545,80.2488699,13.050743,80.2489628
edge-1313215843-1702258599-357985282,1313215843,node-1702258599,node-357985282,Anna Flyover,primary,12.09,,yes,2,13.0498573,80.2497806,13.0499637,80.2498037
edge-1313215844-301947509-247686556,1313215844,node-301947509,node-247686556,Anna Flyover,primary,11.71,,yes,2,13.0499391,80.2498734,13.0498371,80.2499002
edge-1313221970-2481982260-259510042,1313221970,node-2481982260,node-259510042,Sathyam Flyover,secondary,6.72,2,yes,2,13.0546229,80.2557266,13.054592,80.2556733
edge-1313221971-2481982261-2481982260,1313221971,node-2481982261,node-2481982260,Sathyam Flyover,secondary,8.6,2,yes,2,13.0546718,80.2556651,13.0546229,80.2557266
edge-1313221972-12155244489-259703221,1313221972,node-12155244489,node-259703221,Sathyam Flyover,secondary,8.83,2,no,2,13.0542299,80.2601986,13.0542232,80.2602798
edge-1313221973-259703221-12155244487,1313221973,node-259703221,node-12155244487,Sathyam Flyover,secondary,6.37,2,yes,2,13.0542232,80.2602798,13.054263,80.2603221
edge-1313221974-12155244488-259703221,1313221974,node-12155244488,node-259703221,Sathyam Flyover,secondary,6.86,2,yes,2,13.0541933,80.2603352,13.0542232,80.2602798
edge-1313224160-2481982244-259509956,1313224160,node-2481982244,node-259509956,Royapettah Flyover,secondary,19.19,,yes,4,13.0540986,80.2617582,13.0540828,80.2615843
edge-1313224161-259703179-2481982244,1313224161,node-259703179,node-2481982244,Royapettah Flyover,secondary,20.93,,yes,4,13.054152,80.2615778,13.0540986,80.2617582
edge-1313224162-2481982244-308297211,1313224162,node-2481982244,node-308297211,Royapettah Flyover,secondary,10.53,,no,2,13.0540986,80.2617582,13.0540877,80.2618548
edge-1313226241-302897390-1685107220,1313226241,node-302897390,node-1685107220,Music Academy Flyover,primary,14.1,,yes,2,13.0449946,80.2622084,13.044974,80.2623368
edge-1313226242-302897393-367026937,1313226242,node-302897393,node-367026937,Music Academy Flyover,primary,20.91,,yes,2,13.0448596,80.262394,13.0449063,80.262207
edge-1313399852-12156951338-9510051590,1313399852,node-12156951338,node-9510051590,Govindaswamy Karuppiah Moopanar Flyover,secondary,35.27,,no,2,13.0313051,80.2458235,13.0316216,80.245845
edge-1313399853-303008048-13766718521,1313399853,node-303008048,node-13766718521,Cenotaph Road,secondary,321.54,,yes,14,13.0347483,80.2456729,13.0318931,80.245866
edge-1313401317-249497657-12156971222,1313401317,node-249497657,node-12156971222,Adyar Flyover,primary,62.02,,no,2,13.0065493,80.255689,13.0065443,80.2551166
edge-1313401318-12156971224-307072729,1313401318,node-12156971224,node-307072729,Adyar Flyover,primary,21.9,,no,2,13.0107556,80.2591859,13.0105588,80.2591779
edge-1313402849-257431351-310535738,1313402849,node-257431351,node-310535738,Dr Muthulakshmi Salai,secondary,24.59,,yes,2,13.0044401,80.2570846,13.0042221,80.2570466
edge-1313402850-11052045696-257431351,1313402850,node-11052045696,node-257431351,Adyar Flyover,secondary,9.56,,yes,2,13.0045246,80.257101,13.0044401,80.2570846
edge-1313404270-4450539392-1457503511,1313404270,node-4450539392,node-1457503511,Tansi Nagar 15 th street,primary_link,14.0,,no,2,12.9782589,80.2253209,12.9783717,80.2252635
edge-1313409181-12157030704-8601096138,1313409181,node-12157030704,node-8601096138,Major Mukund Varadharajan Salai,primary,97.85,2,yes,7,12.9720987,80.2194508,12.9712718,80.2191427
edge-1313409182-10120161784-12157030704,1313409182,node-10120161784,node-12157030704,Velachery Lower Flyover,primary,23.85,,yes,3,12.9723062,80.2194922,12.9720987,80.2194508
edge-1313411086-338282583-12157056339,1313411086,node-338282583,node-12157056339,Velachery MRTS Bridge,primary,17.66,,yes,2,12.9647335,80.2165229,12.9645798,80.2164817
edge-1313411087-12157056340-9400398384,1313411087,node-12157056340,node-9400398384,Velachery MRTS Bridge,primary,16.39,,yes,2,12.964664,80.2163422,12.9647758,80.2164408
edge-1313411088-9575558232-2197525484,1313411088,node-9575558232,node-2197525484,Unnamed Road,primary,314.49,,no,8,12.9680591,80.2176056,12.9706155,80.2187455
edge-1313412763-964671659-964671661,1313412763,node-964671659,node-964671661,Major Mukund Varadharajan Road Flyover,primary,21.17,3,yes,2,12.9458064,80.2088169,12.9459535,80.2089409
edge-1313413552-300460343-2407552342,1313413552,node-300460343,node-2407552342,Mount - Medavakkam Road,primary,11.04,,yes,2,12.9647374,80.1881428,12.9646415,80.1881164
edge-1313414310-340044519-340045569,1313414310,node-340044519,node-340045569,Pallavaram Flyover,primary,56.22,2,yes,2,12.958817,80.1500658,12.9592162,80.1497474
edge-1313414311-964603449-1178006124,1313414311,node-964603449,node-1178006124,Pallavaram Flyover,primary,55.07,2,yes,2,12.95926,80.1498248,12.9588698,80.1501378
edge-1313416437-878329650-12157110956,1313416437,node-878329650,node-12157110956,Pallavaram Flyover,trunk,34.63,,yes,3,12.9633571,80.1467928,12.9635464,80.1470208
edge-1313419140-304921603-304921588,1313419140,node-304921603,node-304921588,Airport Flyover,trunk,203.06,,yes,3,12.9837606,80.170477,12.9847254,80.1720665
edge-1313419141-304921577-304921578,1313419141,node-304921577,node-304921578,Airport Flyover,trunk,144.79,2,yes,2,12.9769514,80.158408,12.9776895,80.1595089
edge-1313420888-2198054394-12157136683,1313420888,node-2198054394,node-12157136683,Gandhi Mandapam Flyover,primary,9.1,2,no,2,13.0072634,80.2381057,13.0072477,80.2381881
edge-1313420889-12157136684-268789823,1313420889,node-12157136684,node-268789823,Gandhi Mandapam Flyover,primary,6.16,2,no,2,13.006651,80.2426578,13.0066507,80.2427147
edge-1313448009-331888748-561058204,1313448009,node-331888748,node-561058204,MIT Flyover Ramp,trunk_link,20.48,,yes,2,12.9447703,80.1353354,12.9446253,80.1352189
edge-1313448010-249269126-331888655,1313448010,node-249269126,node-331888655,MIT Flyover Ramp,trunk_link,7.63,,yes,2,12.9448749,80.135021,12.9449301,80.1350628
edge-1313448011-561058204-12157397456,1313448011,node-561058204,node-12157397456,MIT Flyover Ramp,trunk_link,10.89,,yes,2,12.9446253,80.1352189,12.9446071,80.1351202
edge-1313452327-12157435008-1109183160,1313452327,node-12157435008,node-1109183160,Jawaharlal Nehru Road (100 Feet Road),primary,101.02,,yes,3,13.1406211,80.2185306,13.1397733,80.2181956
edge-1313452328-1109183400-12157435006,1313452328,node-1109183400,node-12157435006,Jawaharlal Nehru Road (100 Feet Road),primary,119.12,,yes,6,13.1397356,80.2180271,13.1407243,80.2184492
edge-1313452329-12157435006-12157435009,1313452329,node-12157435006,node-12157435009,Madhavaram Flyover,primary,11.45,,yes,2,13.1407243,80.2184492,13.1408177,80.2184938
edge-1313452330-12157435010-12157435008,1313452330,node-12157435010,node-12157435008,Madhavaram Flyover,primary,15.37,,yes,2,13.1407518,80.2185769,13.1406211,80.2185306
edge-1313452331-12157435011-3913259137,1313452331,node-12157435011,node-3913259137,Madhavaram Flyover,primary,27.69,,yes,2,13.148861,80.2219122,13.1491022,80.2219758
edge-1313452332-7824881317-3913259137,1313452332,node-7824881317,node-3913259137,IRR service road,primary_link,15.18,,yes,2,13.1490036,80.2218788,13.1491022,80.2219758
edge-1313452333-3913258529-12157435012,1313452333,node-3913258529,node-12157435012,Madhavaram Flyover,primary,19.61,,yes,2,13.1489779,80.2220731,13.148817,80.2219989
edge-1313454041-2166748912-7819394849,1313454041,node-2166748912,node-7819394849,Moolakadai Flyover,trunk,9.34,,yes,2,13.1272795,80.2439181,13.1272334,80.2439902
edge-1313454042-12157440083-7820130606,1313454042,node-12157440083,node-7820130606,Moolakadai Flyover,trunk,13.74,,yes,2,13.1271428,80.2439942,13.1272131,80.2438898
edge-1313454043-3820325549-3820325548,1313454043,node-3820325549,node-3820325548,Moolakadai Flyover,trunk,12.1,,yes,2,13.1306242,80.2391495,13.1306912,80.2390614
edge-1313454044-7821736144-2165507989,1313454044,node-7821736144,node-2165507989,Moolakadai Flyover,trunk,17.01,,yes,2,13.1307685,80.239082,13.130681,80.2392108
edge-1313457445-298833298-674687740,1313457445,node-298833298,node-674687740,Morasali Maran Flyover,primary,11.75,,yes,2,13.1072533,80.2451219,13.1072599,80.2452302
edge-1313465208-674685480-674685452,1313465208,node-674685480,node-674685452,Morasali Maran Flyover,primary,81.83,,yes,5,13.1088659,80.2433783,13.1094768,80.2434907
edge-1313465209-2272421693-2272421683,1313465209,node-2272421693,node-2272421683,Unnamed Road,primary,78.28,,yes,2,13.109394,80.2423714,13.1086934,80.2423005
edge-1313465210-9416863235-9416855164,1313465210,node-9416863235,node-9416855164,Morasali Maran Flyover,primary,26.63,,yes,4,13.107014,80.2433631,13.1067915,80.243291
edge-1313465211-9416855164-9416855155,1313465211,node-9416855164,node-9416855155,Morasali Maran Flyover,primary,5.34,,yes,2,13.1067915,80.243291,13.1067436,80.2432881
edge-1313468338-254143153-9573106961,1313468338,node-254143153,node-9573106961,Vyasarpadi Flyover,trunk,9.86,,yes,2,13.1134464,80.2636972,13.1135249,80.2636549
edge-1313468339-12157559624-413576832,1313468339,node-12157559624,node-413576832,Vyasarpadi Flyover,trunk,7.83,,yes,2,13.1074276,80.2690504,13.1073781,80.2691018
edge-1313468340-290017678-12157559625,1313468340,node-290017678,node-12157559625,Vyasarpadi Flyover,trunk,15.93,,yes,2,13.1141203,80.2656726,13.113977,80.2656725
edge-1313468341-254143129-11735797677,1313468341,node-254143129,node-11735797677,Vyasarpadi Flyover,trunk,16.69,,yes,2,13.1071903,80.2691327,13.1073012,80.2690288
edge-1313471993-6274342371-12157558036,1313471993,node-6274342371,node-12157558036,Mint Flyover,primary,12.09,,yes,2,13.1050174,80.2775477,13.1049876,80.2774403
edge-1313640162-30039085-6274979421,1313640162,node-30039085,node-6274979421,Mount - Poonamallee - Avadi Road,primary,36.03,3,yes,2,13.0361539,80.1534309,13.0359831,80.1537135
edge-1313640163-6274979421-12159151098,1313640163,node-6274979421,node-12159151098,MGR FLyover,primary,26.36,2,yes,3,13.0359831,80.1537135,13.0358441,80.1539071
edge-1313640164-6274979410-313026743,1313640164,node-6274979410,node-313026743,MGR FLyover,primary,14.88,,yes,2,13.0357768,80.1538512,13.0358341,80.1537271
edge-1313640165-338665605-6274979433,1313640165,node-338665605,node-6274979433,MGR FLyover,primary,20.98,2,yes,2,13.0344244,80.158272,13.0344325,80.1584655
edge-1313640166-12159159501-9580401347,1313640166,node-12159159501,node-9580401347,MGR FLyover,primary,13.45,,yes,2,13.0343532,80.158335,13.034353,80.1582108
edge-1313651448-12159239075-333218894,1313651448,node-12159239075,node-333218894,Purasaiwalkam Flyover,secondary,146.76,,yes,3,13.0867377,80.2605454,13.0869268,80.2592048
edge-1313651449-333218898-12159239075,1313651449,node-333218898,node-12159239075,Purasaiwalkam Flyover,secondary,16.18,,yes,2,13.0866882,80.2606859,13.0867377,80.2605454
edge-1313651450-12159239080-4001265778,1313651450,node-12159239080,node-4001265778,Purasaiwalkam Flyover,secondary,9.76,,yes,2,13.0864155,80.2564191,13.0863986,80.2565075
edge-1313651451-4001265778-4001265777,1313651451,node-4001265778,node-4001265777,Purasaiwalkam Flyover,secondary,9.13,,yes,2,13.0863986,80.2565075,13.0863544,80.2564365
edge-1313651452-4001265778-12159239084,1313651452,node-4001265778,node-12159239084,Purasaiwalkam Flyover,secondary,11.18,,no,2,13.0863986,80.2565075,13.0864388,80.2566021
edge-1313651453-249075324-333218852,1313651453,node-249075324,node-333218852,Purasaiwalkam Flyover,secondary,17.45,,yes,2,13.0876576,80.2606701,13.0877013,80.2608248
edge-1313653277-2168356871-256124365,1313653277,node-2168356871,node-256124365,Kathipara Interchange Flyover Ramp,primary_link,50.56,3,yes,4,13.0083856,80.2030662,13.0080662,80.2033951
edge-1313653278-256124367-2168356871,1313653278,node-256124367,node-2168356871,Kathipara Interchange Flyover Ramp,primary_link,54.08,3,yes,4,13.0085874,80.2026131,13.0083856,80.2030662
edge-1313654004-256039853-12159256547,1313654004,node-256039853,node-12159256547,Kathipara Interchange Flyover,primary,14.95,,yes,2,13.0076834,80.2057657,13.0077031,80.2059022
edge-1313654005-12159256547-12159256548,1313654005,node-12159256547,node-12159256548,Grand Southern Trunk Road Flyover,primary,26.1,,yes,3,13.0077031,80.2059022,13.0077549,80.2061372
edge-1313654584-308238065-256124360,1313654584,node-308238065,node-256124360,Kathipara Interchange Flyover,primary,32.41,3,yes,2,13.0073478,80.2023399,13.0073801,80.2020426
edge-1313656357-256039867-308313473,1313656357,node-256039867,node-308313473,Kathipara Interchange Flyover,primary,59.62,,yes,3,13.0122396,80.2038399,13.0127638,80.2039554
edge-1313659272-348997142-310002595,1313659272,node-348997142,node-310002595,Padi Flyover,primary,17.42,,yes,2,13.1014607,80.1905313,13.1014869,80.1906899
edge-1313659273-310002596-12159320529,1313659273,node-310002596,node-12159320529,Padi Flyover,primary,19.99,,yes,2,13.1013893,80.190742,13.1013467,80.1905627
edge-1313663114-310002592-12159342129,1313663114,node-310002592,node-12159342129,Padi Flyover,primary,144.19,,yes,3,13.1027216,80.1970523,13.1030931,80.1983261
edge-1313663115-12159342129-10279471404,1313663115,node-12159342129,node-10279471404,Padi Flyover,primary,24.2,,yes,2,13.1030931,80.1983261,13.1031424,80.1985437
edge-1313663116-12159342130-310002593,1313663116,node-12159342130,node-310002593,Padi Flyover,primary,145.75,,yes,4,13.1029975,80.198376,13.1026341,80.1970853
edge-1313663117-11433647216-12159342130,1313663117,node-11433647216,node-12159342130,Padi Flyover,primary,13.5,,yes,2,13.1030162,80.1984992,13.1029975,80.198376
edge-1313670100-12159347768-833105032,1313670100,node-12159347768,node-833105032,EVR Periyar Salai Flyover,primary,86.82,2,yes,2,13.075545,80.1967259,13.075757,80.1974974
edge-1313670101-6503577741-12159347768,1313670101,node-6503577741,node-12159347768,EVR Periyar Salai Flyover,primary,12.84,,yes,2,13.0755168,80.1966109,13.075545,80.1967259
edge-1313670102-832908144-30037265,1313670102,node-832908144,node-30037265,EVR Periyar Salai Flyover,primary,16.0,,yes,2,13.0763826,80.2014027,13.0763573,80.2015481
edge-1313670103-338720802-832908531,1313670103,node-338720802,node-832908531,EVR Periyar Salai Flyover,primary,17.51,,yes,2,13.0762716,80.201542,13.0762972,80.2013825
edge-1313670104-12159347769-338720839,1313670104,node-12159347769,node-338720839,EVR Periyar Salai Flyover,primary,16.84,,yes,2,13.0754589,80.196749,13.0754202,80.1965987
edge-1313671379-832907993-832908442,1313671379,node-832907993,node-832908442,EVR Periyar Salai Flyover Ramp,primary_link,48.29,2,yes,5,13.0765799,80.1989214,13.0767048,80.1985233
edge-1313671380-30038724-832907993,1313671380,node-30038724,node-832907993,EVR Periyar Salai Flyover Ramp,primary_link,19.65,2,yes,2,13.0764358,80.1990264,13.0765799,80.1989214
edge-1313671381-832908432-735219572,1313671381,node-832908432,node-735219572,EVR Periyar Salai Flyover Ramp,primary_link,24.53,2,yes,3,13.076685,80.1992409,13.0764857,80.1991517
edge-1313672029-832908339-832908292,1313672029,node-832908339,node-832908292,EVR Periyar Salai Flyover Ramp,primary_link,12.9,2,yes,2,13.075414,80.1993174,13.0753313,80.1994009
edge-1313672030-12159414122-338720677,1313672030,node-12159414122,node-338720677,EVR Periyar Salai Flyover Ramp,primary_link,27.67,,yes,3,13.075714,80.1991397,13.0759334,80.1990474
edge-1313672031-12159414123-832908116,1313672031,node-12159414123,node-832908116,EVR Periyar Salai Flyover Ramp,primary_link,70.03,,yes,5,13.076147,80.2002669,13.0755433,80.2001241
edge-1313672032-832908159-12159414123,1313672032,node-832908159,node-12159414123,EVR Periyar Salai Flyover Ramp,primary_link,14.59,,yes,3,13.076273,80.2002962,13.076147,80.2002669
edge-1313716172-12159701587-252298937,1313716172,node-12159701587,node-252298937,Anna Arch Flyover,secondary,11.46,,yes,2,13.0781635,80.2177582,13.07826,80.217721
edge-1313717942-6274949850-1165550752,1313717942,node-6274949850,node-1165550752,Anna Arch Flyover,secondary,11.93,,yes,2,13.0750052,80.2185537,13.0749552,80.2186512
edge-1313717943-1165550752-12159690680,1313717943,node-1165550752,node-12159690680,Anna Arch Flyover,secondary,9.04,,yes,2,13.0749552,80.2186512,13.0749447,80.218734
edge-1313717945-6274949832-12159690682,1313717945,node-6274949832,node-12159690682,Anna Arch Flyover,secondary,3.94,,yes,2,13.0743736,80.2206151,13.0743799,80.2205793
